#1.2
12375	6
Human_name	Transcript	X462P	X1850P	X18294P	X1847P	X1088P	X20699P
NOP14	uc008xcx.1	8.89333287093926	9.14152850857913	9.01833707431678	8.69935115893878	8.70458489483815	9.11379517409701
NOP2	uc009dtn.2	9.56404843878033	9.4749405039564	8.90689172124313	9.17204705159673	9.2243046654887	9.37094150864622
NOP58	uc007bdy.1	10.8974640713321	10.7359464485144	10.0464606302095	10.3482926568859	10.6044988078282	10.7288410629244
NOS1	uc008zfx.2	5.39406793859182	5.7215090390605	6.00818302222647	5.06970584525698	3.66721183057703	7.14352178354601
NOS2	uc007kkc.1	9.63474276080306	9.05542257602903	11.7405118545755	11.1194075959171	11.6294236074791	7.58845663256385
NOS3	uc008wrd.2	4.26944289497788	5.7215090390605	6.32286216067085	4.69237038637236	4.27617080584329	6.65631853270428
NOSIP	uc009gsx.2	9.9279268559352	9.75068033578325	9.75798045765511	9.66004004936065	9.66004004936065	9.39027361305782
NOSTRIN	uc008jxt.2	11.4560636596404	11.1873332966106	10.7878738245138	11.0684784768208	11.2835343164172	10.4809719444508
NOTCH1	uc008ivl.2	9.56982822196338	9.79794386228305	9.8849556853997	9.15765840292514	9.52132813313951	9.89284200663283
NOTCH2	uc008qpo.1	8.34992949033233	8.34310570986369	9.29005488846697	9.08069079140979	8.98728278943909	9.70589296282823
NOTCH3	uc008bvx.1	5.45457973935584	5.23404582416192	7.4760286253896	4.58761353938211	5.85958779446061	7.49017943733747
NOTCH4	uc008ccs.1	7.03121384818035	6.36038276939655	6.65499551183109	5.4975287844591	5.85958779446061	6.76432592665551
NOTO	uc009cpp.2	0	0	0	0	0	0
NOVA1	uc007nmd.2	4.41639514603539	5.82490592473866	6.21326754535583	4.97638919549998	4.66899212004356	6.55750381212988
NOVA2	uc012fau.1	4.55025157762443	3.74527391233524	6.00818302222647	4.29856421633106	4.89018382716595	6.12017668860516
NOX1	uc009ufl.1	8.60619161409338	8.1825007681665	7.4760286253896	6.65133315357944	7.69933933034084	6.32683808004823
NOX4	uc009ifl.1	3.6961093916465	0	4.32290890342783	2.48302206273401	3.89157455768868	5.70467951264145
NOXA1	uc008iqi.2	10.4959207943292	10.7183664931551	10.7515679814435	10.3348767306252	10.6343179532729	10.0277637221858
NPAS3	uc007nnp.1	3.05151077047267	3.13890012044006	2.60460545198098	3.24459624169163	1.81908052342301	3.25044251451644
NPAS4	uc012bgr.1	2.5681693861122	4.35915325750132	4.66119813488135	2.90056604657195	1.81908052342301	4.95228491693179
NPB	uc007mto.1	2.5681693861122	3.46520069276647	1.83862249439275	0	2.53716042659793	2.62717530235616
NPDC1	uc008irx.1	10.4704750863696	10.4453663339458	10.0026351037921	10.1798841423039	10.1894099490953	10.1011465089328
NPEPPS	uc007ldv.1	11.7422962517382	12.0623506684629	11.8123085996708	12.2561307512635	12.1178052532429	12.0496866432647
NPFF	uc007xwj.1	3.37784634213167	3.74527391233524	4.58703402609862	2.90056604657195	4.27617080584329	3.89065358525282
NPFFR2	uc008yan.1	0	0	0	0	0	0
NPLOC4	uc007msq.2	10.8650912309755	10.9395232036386	10.7802505606399	10.959497776652	11.09435558107	10.9015762732907
NPM1	uc007ikd.1	11.1986820713993	11.0894423351195	11.0719132984326	11.1007683360649	11.1644041632852	11.2179504109974
NPM2	uc007uot.2	0	2.62717530235616	1.07864367792527	3.24459624169163	1.81908052342301	1.03534089374133
NPM3	uc008hrk.1	7.6309591033306	7.52177273653324	6.56325283803426	7.34486212485324	7.34425667231244	6.90575544076769
NPPC	uc007bvt.1	0	0	0	5.06970584525698	5.8106687836741	2.10759566861063
NPR1	uc008qcg.1	6.39267479817302	6.3241876080493	7.14652926856767	6.12017668860516	6.14952459560421	7.61594207687521
NPR3	uc007vhe.1	7.70710603035099	6.04570960505326	8.45245960868231	6.3136169694464	5.66598288808711	6.49551914916788
NPRL3	uc007ijg.1	8.39557146461568	8.34310570986369	8.68929180603323	8.42532790120877	8.46985830973393	8.57626768791851
NPTXR	uc007wul.1	5.39406793859182	5.47396864472144	5.94218154150631	5.30138085768573	5.31700356140751	7.27159047647071
NPVF	uc009bxg.1	0	0	0	0	0	1.03534089374133
NPW	uc008axm.1	0	0	0	0	0	0
NPY	uc009bwt.1	0	0	2.33149126326214	0	0	1.79187768076034
NPY1R	uc009lvt.2	5.64470396400034	5.66627764667104	6.45039214998444	3.9643187451138	4.11809649301441	5.81039777855382
NPY2R	uc008ppa.1	5.51386417552771	5.95759727501864	6.56325283803426	6.21807168445903	5.37533506942036	6.77862319554523
NQO1	uc009nhq.1	11.0577184672455	10.3420613991467	9.98734324022452	10.147006079031	10.4463229765371	9.64942439531429
NQO2	uc007qas.2	9.92058461746156	10.0443376361952	9.6058122924661	10.0553093125898	10.0401262462622	9.42836128676347
NR0B2	uc008vcz.1	3.6961093916465	3.96519603459628	2.33149126326214	5.44087093725328	5.8106687836741	0
NR1H2	uc009gpz.1	10.6112415598179	10.7456471038156	10.7496752334068	10.6893803513506	10.6863433367799	10.70685566664
NR2C1	uc007gvo.2	8.79429075091155	8.69210603431538	8.84075852371439	8.90334641430699	9.16808388497098	8.93892312023193
NR2C2	uc009cyq.2	11.1282828840544	10.8484058593173	11.2645079649185	10.9916492488136	11.0464353011154	11.1108603416331
NR2E1	uc007eyt.1	0	0	0	0	0	0
NR4A3	uc008suu.1	3.37784634213167	3.74527391233524	2.60460545198098	4.29856421633106	3.89157455768868	3.40043822014385
NR5A1	uc008jnr.1	0	0	0	0	0	1.79187768076034
NR5A2	uc007cva.2	10.6965660807626	10.9463027554042	10.6250575656363	10.7802505606399	10.8245349037848	10.5091921239531
NRAS	uc009eri.2	11.9778599752839	12.1335704667266	11.8874007907706	11.8940601727086	11.9495631979022	12.2404643564992
NRD1	uc008ubw.1	11.5999988250878	11.390246729475	11.5169131147792	11.5200433401646	11.4408683698843	11.7129099207859
NRF1	uc009bev.1	9.16308283494732	9.19597234495594	8.73965444833591	9.29013002493181	9.29731719115387	9.01082713976736
NRG2	uc012bbl.1	3.37784634213167	3.96519603459628	4.73899636528623	3.78246804028786	4.55025157762443	4.78287553735153
NRG3	uc011zjc.1	2.5681693861122	1.93036442346524	1.83862249439275	0	2.53716042659793	2.8815288617797
NRG4	uc009psf.2	7.6309591033306	7.49185316051913	7.42323777057188	7.56011673148921	7.45577891190218	7.24020473800861
NRIP2	uc009edn.2	4.26944289497788	3.46520069276647	3.4946061799025	3.9643187451138	3.66721183057703	4.56846961956225
NRIP3	uc009jeg.1	4.78287553735153	5.47396864472144	4.24930985880715	5.22874362517495	5.31700356140751	5.22552668858305
NRK	uc009ujx.2	0	0	0	0	0	1.03534089374133
NRM	uc008cis.1	7.97833214974386	7.82374903474519	7.32385898891182	7.27997013426117	7.62981205372827	7.52601685825705
NRN1	uc007qcm.1	5.57689515821674	7.29719306484636	5.62960127643584	4.58761353938211	5.07302030078451	5.90589456450326
NRN1L	uc009nem.1	0	2.62717530235616	1.83862249439275	1.797040311211	3.02633981704522	1.79187768076034
NRSN1	uc007pwx.2	4.55025157762443	5.47396864472144	4.24930985880715	2.90056604657195	4.11809649301441	5.54113671240559
NSA2	uc007rns.2	9.71801985207715	9.62314921824276	9.61682769077655	9.4917453364061	9.47235407456948	9.65168339747509
NSD1	uc007qqd.1	11.5256424709377	11.5851653667698	12.1021181845309	11.55117827083	11.5874953218503	12.2258802552905
NSDHL	uc009tkv.1	10.2476601236956	9.7126199432472	9.35533952944042	10.1087822225567	10.3173631900784	9.2969619587904
NSFL1C	uc008ndw.1	9.40874734517865	9.39308064342654	8.97190750138249	9.49505212826072	9.44893646829464	9.15546965738472
NSG1	uc008xga.1	6.42179205088527	7.01458670728	7.46526435584818	6.46772635943345	5.99670504960177	7.69742304592748
NSMCE1	uc009jqa.2	9.25972318970386	9.00816083096037	8.57551002906985	9.23572877047857	9.09115551043338	8.80805162642162
NSMCE2	uc007vxv.2	8.2962476597467	8.19787355499229	7.78715938520064	8.21420740562018	7.89951101965399	7.88329510927632
NSMCE4A	uc009kad.2	10.3686466740006	10.3012903063431	9.97774935406227	10.5003803336705	10.4106005840246	10.2658335340146
NSUN5	uc008zyh.1	8.41734176415985	8.77288999833617	7.97482636344031	8.50320117976139	8.76874083633824	8.28298926665484
NT5C	uc007mhu.1	10.5689422338531	10.3245452767846	9.9901264380307	10.3933732440479	10.5197884364926	10.1763586782998
NT5C1A	uc008uoy.1	4.41639514603539	3.46520069276647	2.90246312766689	5.06970584525698	5.71916895163139	4.83269331573733
NT5C2	uc008hui.2	9.60395092625387	9.5871431536483	9.36243069659912	8.83308210136364	9.07411243630952	9.35612798680545
NT5C3A	uc009cbr.2	10.3104439907035	10.4974419987753	10.7987578105191	10.6273733199025	10.4497880279898	10.4913488288188
NT5DC3	uc007gqm.1	8.68705586871312	8.59223610578652	8.69557221745766	8.02472810051131	8.05480743266172	9.04074653408873
NT5M	uc007jfb.1	8.43741898198807	8.47769954821596	7.87675691485829	8.40761186967268	8.54243732053221	7.68521080614291
NTAN1	uc007ygk.1	10.7932354030298	10.7142703357806	11.0338593155127	10.3777502054375	10.4737580076123	10.7559974345038
NTM	uc009oqt.1	1.83862249439275	2.62717530235616	2.60460545198098	2.48302206273401	0	1.03534089374133
NTN3	uc008auy.1	4.88177576808509	4.64673931447381	4.73899636528623	4.29856421633106	4.11809649301441	4.8879859069694
NTN4	uc007gux.2	8.52244731887925	8.8747667628825	8.9958318096253	8.24187094070143	7.88744297681657	8.56931946339187
NTN5	uc012fko.1	5.13928151279046	4.35915325750132	5.83558953867577	3.51416790265092	3.37654835608825	1.79187768076034
NTNG1	uc008ral.2	3.37784634213167	4.16963730633402	4.88225722889061	4.78572804266776	3.66721183057703	5.27211616840973
NTNG2	uc008izo.1	5.05599127799452	3.46520069276647	5.23404582416192	5.4975287844591	5.8106687836741	6.14763445469229
NTPCR	uc009nyk.2	8.63820861135776	8.33565920634373	8.25100014201046	7.90331266039197	7.91070466857321	7.79061442807103
NTRK3	uc009hxh.2	3.05151077047267	3.46520069276647	5.17162439940456	3.9643187451138	3.37654835608825	5.00221939117923
NTSR1	uc008ojg.1	1.83862249439275	4.35915325750132	3.65926126253831	2.90056604657195	0	3.6853911853689
NUAK1	uc007gko.1	5.45457973935584	5.60439347333634	6.9440528261533	6.43764854093309	6.22427991240329	6.95323901154852
NUB1	uc012dti.1	10.994247313356	11.1273635972157	11.1855443672798	11.2015733408969	10.9846090591536	11.0067245404911
NUBP2	uc008ayo.2	9.31704810212977	9.31694995979468	8.86043022367214	9.22469320866332	9.12290445708896	9.04074653408873
NUBPL	uc007nnh.2	7.31076840081168	7.15214253236862	5.57955457715481	6.98492064566525	7.09121984692572	6.03395365753556
NUCB2	uc009jjk.2	7.90331266039197	7.21930051852677	7.70866547801262	7.36155747817043	7.28531714411682	7.75625659082102
NUDCD1	uc007vpr.2	9.80813272060705	9.3868052141922	10.0866083882048	9.33345432460636	9.36566590608724	9.58708300375536
NUDCD3	uc007hxy.2	11.102367885077	10.6678467205951	10.7245702546725	10.7956371878857	10.8918712683698	10.6524522290715
NUDT1	uc009ahn.1	8.62889423037804	8.58055419281145	7.53108747580089	8.61432696511688	8.57757897651857	7.86247378438578
Nudt11	uc009skw.1	6.3346816135236	5.23404582416192	3.93765785428582	5.06970584525698	5.37533506942036	3.78246804028786
NUDT12	uc008dfc.1	9.12474682919479	8.83136299515257	8.46662435255664	8.83308210136364	8.68856698920781	8.16522591611143
NUDT13	uc007sjd.1	8.62889423037804	8.5986648424858	8.91987840904508	8.66344324673383	8.54243732053221	8.74060929301075
NUDT14	uc007pfm.1	9.6289050260914	9.19972964227317	8.58211991774041	9.55469445356383	9.68027241384427	8.84915042732987
NUDT16	uc009rhw.1	9.59698128512956	9.81350356807639	9.45876764661096	9.89728170383661	9.67336457013938	9.2895889956402
NUDT18	uc007uok.1	8.28263872733555	8.38785820604778	8.18665905444957	8.49677655641043	8.14289856394528	8.09877554388355
NUDT2	uc008sis.1	8.49702575305887	8.25259064639636	7.39593511849825	8.4195851379969	8.37681231866721	7.77702376155605
NUDT21	uc009mvo.1	6.64896538482041	7.07726227942686	5.54113671240559	6.59619322994181	6.51643318642115	5.65993417938454
NUDT3	uc008bpg.1	10.9257591902997	10.8399636824101	10.4236705075899	11.0272075235099	10.9499887839144	10.6674606614467
NUDT4	uc007gwp.2	14.0908039279526	14.4490773049177	14.1640839811616	14.6647336979976	14.5069455222518	14.4666457569939
NUDT5	uc008ifv.1	8.23589576802943	8.07900662182228	7.78715938520064	7.97291022812376	8.02599364618096	7.66199930541523
NUDT7	uc009nnw.2	9.57453471986354	9.41850388668866	8.78228579496974	9.51749059385296	9.4914030385487	8.61041232678515
NUF2	uc007dlj.1	7.91271134026041	7.53583342090429	6.67634643817709	7.89435548339884	7.96150037782911	6.59554626274186
NUFIP1	uc007ure.1	8.22786377373426	8.49152613037957	7.71885990019759	8.38817646855097	8.46187737968197	8.11385976217708
NUMA1	uc009iqb.1	12.6353345354606	12.6784931358975	12.9971901664448	12.5841971475452	12.5105660102583	12.7850406699874
NUP107	uc007hdp.1	8.68705586871312	8.62187639173208	8.30521871324367	8.26350505598245	8.71994285877319	8.29798266689327
NUP133	uc009nws.2	8.67340962939366	8.52244731887925	8.60736776268473	8.37232371007442	8.52904358090618	8.38327493224298
NUP155	uc007vej.2	9.08318467144259	9.13722152008135	9.37616130419412	9.09328974561048	9.18193861656416	9.5030922876174
NUP160	uc008ksz.1	9.3365318186312	9.2969619587904	9.09169763168105	9.17204705159673	9.27958917670994	9.33703168163168
NUP205	uc009bik.2	9.80813272060705	9.55944684295942	9.72748943391775	9.71947513052969	9.68703499720996	9.83183917796328
NUP210L	uc012css.1	4.66229692149721	5.06772604469702	4.24930985880715	5.37533506942036	4.99110747587447	4.34044283725018
NUP54	uc008ydk.1	7.91271134026041	7.98746113008115	7.80146179031925	7.90331266039197	7.97089878034391	8.22874070785929
NXF1	uc008gmr.1	10.0638711962797	10.6718031453043	11.2828701256866	10.5431371724779	10.5925930678343	11.3897135650304
NXF2	uc009ugu.1	2.5681693861122	0	0	0	0	0
NXF3	uc009uib.1	0	0	0	0	0	0
NXPH3	uc007lal.1	4.78287553735153	4.97085075520286	4.48461530644196	3.51416790265092	4.11809649301441	5.54113671240559
NXPH4	uc007hjw.1	2.5681693861122	3.13890012044006	1.07864367792527	1.797040311211	0	2.62717530235616
NXT2	uc012hpq.1	9.56718083462759	9.2643959007413	9.01833707431678	9.31314470479297	9.54978562229573	9.23711935847371
NYX	uc009srn.1	3.93856379026862	2.62717530235616	2.33149126326214	3.51416790265092	3.66721183057703	0
OAF	uc009pbf.1	9.59082751044298	9.94570602174744	9.04768035889423	9.69887983816622	9.63168695294382	9.15987731816033
Oas1d	uc008zid.1	7.09608028021688	7.29719306484636	7.4760286253896	7.21667312948982	7.2031994612403	6.14763445469229
Oas1d	uc008zib.2	1.83862249439275	1.93036442346524	0	0	0	0
OAS1	uc012ecu.1	9.48201619399149	9.48201619399149	9.90169517866073	10.478701905834	10.1646469067439	8.38921696202148
Oas1a	uc012ecu.1	9.48201619399149	9.48201619399149	9.90169517866073	10.478701905834	10.1646469067439	8.38921696202148
OAS2	uc008zhw.2	7.94160941970785	8.11578595268031	10.4932779891538	10.0510731658167	9.90605915625409	7.81332811574289
OAZ3	uc008qgh.2	1.83862249439275	3.13890012044006	2.60460545198098	0	1.81908052342301	1.79187768076034
Obox7	uc009fgg.2	0	0	0	0	0	0
Obox3	uc009fgg.2	0	0	0	0	0	0
Obox1	uc009fgg.2	0	0	0	0	0	0
Obox1	uc009fgj.1	0	0	0	0	0	0
Obox3	uc009fgj.1	0	0	0	0	0	0
Obox7	uc009fgj.1	0	0	0	0	0	0
Gm5938	uc009tqu.1	0	0	0	0	0	0
Obp1b	uc009tqu.1	0	0	0	0	0	0
OBSCN	uc007jdb.2	4.12170170995645	2.62717530235616	5.75694005381035	3.24459624169163	3.89157455768868	3.78246804028786
OC90	uc007vzz.2	0	0	0	0	0	0
OCA2	uc012flk.1	0	0	0	0	0	0
OCLN	uc007rqz.1	11.7387113926607	11.8898786609403	12.027742507974	11.7806496414782	11.6457392516834	11.7085195990094
ODC1	uc007ncv.1	10.5971204451742	10.211773834835	9.92853283184882	10.1407362948519	10.5121904236141	9.7286710802762
ODF2	uc008jak.2	9.58856654419169	9.66838903188974	9.71637959012596	9.66357910540565	9.6997767256384	9.83873076073846
ODF3L1	uc009ptk.1	3.37784634213167	0	2.60460545198098	2.48302206273401	2.53716042659793	2.10759566861063
OFCC1	uc011yyo.1	0	0	0	0	0	0
OGDH	uc007hyi.1	13.5095840179202	13.3562045626275	13.3380600284311	13.1600968394778	13.2045352533084	13.2468757536664
OGDHL	uc011zik.1	5.79414914167926	5.54601814309023	5.35453253142426	6.34583938779155	6.45933243627703	5.94058472918579
OGFOD1	uc009mvq.1	9.47861235130152	9.438346392924	9.43266067337014	9.47558903137704	9.47577888311321	9.32479550716505
OGFOD2	uc008zox.1	8.89734465919131	9.21816294844334	8.47202408378725	8.87357675065483	8.80690842393898	8.19871018486051
OGG1	uc009dfi.2	7.74756719473976	7.81438974684007	7.46526435584818	7.68475610856311	7.6420585791724	7.15816488597663
OGT	uc009tyc.2	11.2747550703842	12.106393935128	12.9414727837831	11.9296986534462	12.0479836017569	12.9992738015307
OIP5	uc008ltz.1	6.47598641554369	6.55437825161416	5.49720381631589	6.52291069119067	6.59554626274186	5.7262393034577
FAM3D	uc007sfd.1	13.5722185643381	13.1600968394778	13.6957691810584	12.1580154707274	12.3807033204783	13.3687226049251
OIT3	uc007fdr.1	2.5681693861122	0	0	3.24459624169163	3.02633981704522	2.48302206273401
OLA1	uc008kcg.1	11.1310712427506	10.9176007294424	10.3287407777088	11.0926837246619	10.9538835757312	10.4391733870311
OLFM1	uc008iyd.1	6.80547712335973	6.86820369153956	8.22271695961784	7.15142885440031	6.84453528971818	8.71044717041861
OLFM3	uc008rbn.1	3.37784634213167	4.16963730633402	0	4.44981968596323	6.11133108989686	4.56846961956225
OLFML2A	uc008jnv.1	3.93856379026862	3.74527391233524	4.73899636528623	3.24459624169163	1.81908052342301	5.06425609112395
Olfr102	uc008cmq.1	0	0	1.07864367792527	0	1.81908052342301	0
OR5AP2	uc008kla.2	0	0	0	0	0	0
Olfr1029	uc008klf.1	0	0	0	0	0	0
OR5M3	uc008klj.1	0	0	0	0	0	0
Olfr1040	uc008klp.1	0	0	0	0	0	0
OR8U1	uc008klt.1	0	0	0	0	0	0
OR8K1	uc008klw.1	0	0	0	0	0	0
Olfr1049	uc008kma.1	0	0	0	0	0	0
OR8K3	uc008kmc.1	0	0	0	0	0	0
Olfr1062	uc008kmf.1	0	0	0	0	0	0
Olfr1066	uc008kmh.1	0	0	0	0	0	0
Olfr228	uc008kmm.1	0	0	0	0	0	1.03534089374133
Olfr1084	uc008kmp.1	0	0	0	0	0	0
Olfr1080	uc008kmp.1	0	0	0	0	0	0
OR12D3	uc008cmy.1	0	0	0	0	0	0
Olfr141	uc008kna.1	0	0	0	0	0	0
Olfr1098	uc008knb.2	0	0	0	0	0	0
Olfr111	uc008cnb.2	0	0	0	0	0	0
OR5AS1	uc008kno.2	0	0	0	0	0	0
Olfr1113	uc008knr.2	0	0	0	0	0	0
OR10AG1	uc008knx.1	0	0	0	0	0	0
Olfr1130	uc008koe.1	0	0	0	0	0	0
OR5L2	uc008koz.1	0	0	0	0	0	0
OR5L1	uc008kpa.2	0	0	0	0	0	0
Olfr1154	uc008kpd.1	0	0	0	0	0	0
OR5D14	uc008kpg.1	0	0	0	0	0	0
Olfr1170	uc008kpl.2	0	0	0	0	0	0
Olfr1166	uc008kpl.2	0	0	0	0	0	0
Olfr1173	uc008kpm.1	0	0	0	0	0	0
Olfr120	uc008cnj.1	0	0	0	0	0	0
Olfr1182	uc008kpt.1	0	0	0	0	0	0
Olfr1197	uc008kqc.1	0	0	0	0	0	0
Olfr1197	uc008kqg.1	0	0	0	0	0	0
Olfr1202	uc008kqk.1	0	0	0	0	0	0
Olfr1206	uc008kqj.1	0	0	0	0	0	0
Olfr1201	uc008kqj.1	0	0	0	0	0	0
OR4C16	uc008kqn.1	0	0	0	0	0	0
Olfr119	uc008cnm.1	0	0	0	0	0	0
OR4C6	uc008krf.1	0	0	0	0	0	0
OR4A15	uc008krj.1	0	0	0	0	0	0
Olfr1250	uc008krx.1	0	0	0	0	0	0
OR4C12	uc008krz.1	0	0	0	0	0	0
OR4A47	uc008ksa.1	0	0	0	0	0	0
OR4C13	uc008ksc.1	0	0	0	0	0	0
OR4C46	uc008ksd.1	0	0	0	0	1.81908052342301	0
Olfr761	uc008cnr.1	0	0	0	0	0	0
Olfr127	uc008cnr.1	0	0	0	0	0	0
OR4C45	uc008ksi.1	0	0	0	0	0	0
Olfr1269	uc008ksk.1	0	0	0	0	0	0
Olfr1273-ps	uc008ksr.1	0	0	0	0	0	0
Olfr761	uc008cnt.1	0	0	0	0	0	0
Olfr127	uc008cnt.1	0	0	0	0	0	0
Olfr1286	uc008lnj.1	0	0	0	0	0	0
Olfr1281	uc008lnj.1	0	0	0	0	0	0
Olfr117	uc008cnw.1	0	0	0	0	0	0
OR4F16	uc008loa.1	0	0	0	0	0	0
OR4F29	uc008loa.1	0	0	0	0	0	0
Olfr1307	uc008loc.1	0	0	0	0	0	0
Olfr134	uc008cnz.1	0	0	0	0	0	0
Olfr1328	uc008ukz.1	0	0	0	0	0	0
Olfr1337	uc008ukz.1	0	0	0	0	0	0
Olfr1333	uc008uky.1	0	0	0	0	0	0
Olfr134	uc008cob.1	0	0	0	0	0	0
OR7C1	uc007fyl.2	0	0	0	0	0	0
Olfr1354	uc007fyi.1	0	0	0	0	0	0
Olfr8	uc007fyi.1	0	0	0	0	0	0
OR7C2	uc007fyh.1	0	0	0	0	0	0
Olfr138	uc008coe.1	0	0	0	0	0	0
Olfr1359	uc007pqy.2	0	0	0	0	0	0
OR2B2	uc007pqy.2	0	0	0	0	0	0
Olfr1373	uc007iqt.1	0	0	0	0	0	0
Olfr1381	uc007iqt.1	0	0	0	0	0	0
OR2G6	uc011xuo.1	3.93856379026862	4.50794641767328	4.95611321206836	4.29856421633106	4.66899212004356	5.12144570955415
OR2Y1	uc007iqn.2	0	0	0	0	0	0
Olfr1385	uc007iqn.2	0	0	0	0	0	0
Olfr1393	uc007iqg.2	0	0	0	0	0	1.79187768076034
Olfr10	uc007iqg.2	0	0	0	0	0	1.79187768076034
OR2V2	uc007ipr.1	0	1.93036442346524	0	1.797040311211	1.81908052342301	1.03534089374133
OR4C3	uc008ksl.1	0	0	0	0	0	0
OR6B2	uc007cbi.1	0	0	0	0	0	0
OR10V1	uc008gtg.1	2.5681693861122	3.13890012044006	1.83862249439275	1.797040311211	2.53716042659793	1.03534089374133
OR4D10	uc008gtm.1	0	0	0	0	0	0
OR4D9	uc008gtn.1	0	0	0	0	0	0
OR5AN1	uc008gtv.1	0	0	0	0	0	0
Olfr1436	uc008gtx.1	0	0	0	0	0	0
OR5B21	uc008gur.1	0	0	1.07864367792527	0	0	0
OR5B12	uc008gus.1	1.83862249439275	0	0	0	0	0
Olfr1446	uc008guu.1	0	0	0	0	0	0
OR8B8	uc009ovp.1	0	0	0	0	0	0
Olfr1453	uc008gvc.1	0	0	0	0	0	0
OR5B3	uc008gvh.1	0	0	0	0	0	0
OR8B2	uc009owi.2	0	0	0	0	0	0
Olfr1471	uc008gvo.1	0	0	0	0	0	0
Olfr1472	uc008gvp.1	0	0	0	0	0	0
Olfr1487	uc008gvq.1	0	0	0	0	0	0
Olfr1480	uc008gvq.1	0	0	0	0	0	0
Olfr1480	uc008gvs.1	0	0	0	0	0	0
Olfr1487	uc008gvs.1	0	0	0	0	0	0
OR10Q1	uc008gvx.1	0	0	0	0	0	0
OR1S1	uc008gvz.2	0	0	0	0	0	0
OR9Q2	uc008gwa.1	0	0	0	0	0	0
OR9I1	uc008gwi.1	0	0	0	0	0	0
Olfr1502	uc008gwi.1	0	0	0	0	0	0
Olfr1274-ps	uc012byx.1	0	0	0	0	0	0
OR4E2	uc007tpl.2	0	0	0	0	0	0
Olfr1511	uc007tpj.2	0	0	0	0	0	0
Olfr707	uc009jam.1	0	0	1.07864367792527	0	0	0
Olfr1002	uc008kko.2	0	0	0	0	0	0
OR2S2	uc012ddf.1	0	0	0	0	0	0
Olfr151	uc009ovj.2	0	0	0	0	0	0
OR8A1	uc009ovj.2	0	0	0	0	0	0
OR2M3	uc007yot.1	0	0	0	2.48302206273401	1.81908052342301	0
OR2L13	uc007yov.1	0	0	0	0	0	0
OR2L2	uc007yow.1	0	0	0	0	0	0
OR10A4	uc009jau.1	0	0	0	0	0	0
Olfr169	uc007yoz.1	0	0	0	0	0	0
Olfr171	uc007yoz.1	0	0	0	0	0	0
Olfr172	uc007zof.2	0	0	0	0	0	0
OR5K1	uc007zof.2	0	0	0	0	0	0
OR5K4	uc012agw.1	0	0	0	0	0	0
Olfr193	uc007zop.1	0	0	0	0	0	0
Olfr190	uc007zoq.1	0	0	0	0	0	0
Olfr203	uc007zos.1	0	0	1.07864367792527	0	0	0
OR5H2	uc007zou.1	0	0	0	0	0	0
OR1E2	uc011xyt.1	2.5681693861122	0	1.07864367792527	0	0	0
Olfr199	uc007zoy.1	0	0	0	0	0	0
Olfr213	uc009dkf.1	0	0	0	0	0	0
OR2B11	uc007jej.1	0	0	0	0	0	0
OR8G2	uc009oys.1	0	0	0	0	0	0
Olfr390	uc007kbg.1	0	0	0	0	0	0
OR6K6	uc007dss.1	0	0	0	0	0	0
Olfr55	uc008bye.1	0	0	0	0	0	0
OR1M1	uc009ogw.1	0	0	0	0	0	0
Olfr628	uc009iui.1	0	0	0	0	0	0
Olfr898	uc009owh.1	0	0	0	0	0	0
Olfr933	uc009oxh.2	0	0	0	0	0	0
OR2K2	uc008szd.1	0	0	0	0	0	0
Olfr1537	uc009oxq.1	0	0	0	0	0	0
Olfr944	uc009oxq.1	0	0	0	0	0	0
OR13D1	uc008swr.1	0	0	0	0	0	0
Olfr288	uc011zyt.1	0	0	0	0	1.81908052342301	0
Olfr290	uc009iep.2	0	0	0	0	0	0
Olfr295	uc009ifg.1	0	0	0	0	0	0
Olfr295	uc009ifc.1	0	0	0	0	0	0
OR1J1	uc008jly.1	0	0	0	0	0	0
OR14C36	uc009iez.1	0	0	0	0	0	0
OR6F1	uc009ieu.1	0	0	0	0	0	0
OR13G1	uc009iet.1	0	0	0	0	0	0
OR2T1	uc007sgl.1	0	0	0	0	0	0
Olfr311	uc007jck.1	0	0	0	0	0	0
Olfr313	uc007jck.1	0	0	0	0	0	0
OR2AK2	uc007jce.1	0	0	0	0	0	0
Olfr318	uc007jce.1	0	0	0	0	0	0
Olfr318	uc007jca.1	0	0	0	0	0	0
OR2AK2	uc007jca.1	0	0	0	0	0	0
Olfr224	uc007jbu.2	0	0	0	0	0	0
Olfr328	uc007jbu.2	0	0	0	0	0	0
OR2T4	uc007jbu.2	0	0	0	0	0	0
Olfr330	uc007jbu.2	0	0	0	0	0	0
Olfr330	uc007jbs.2	0	0	0	0	0	0
OR2T4	uc007jbs.2	0	0	0	0	0	0
Olfr224	uc007jbs.2	0	0	0	0	0	0
Olfr328	uc007jbs.2	0	0	0	0	0	0
Olfr328	uc007jbq.1	0	0	0	0	0	0
Olfr224	uc007jbq.1	0	0	0	0	0	0
OR2T4	uc007jbq.1	0	0	0	0	0	0
Olfr330	uc007jbq.1	0	0	0	0	0	0
OR1J2	uc008jlw.1	0	0	0	0	0	1.03534089374133
OR1J4	uc008jlz.1	0	0	0	0	0	0
OR1L8	uc008jme.1	0	0	0	0	0	0
OR1Q1	uc008jmg.1	0	0	0	0	0	0
OR1B1	uc008jmk.1	0	0	0	0	0	0
